type;value;display;exclude
type;辛溫解表藥;;
type;辛涼解表藥;;
type;清熱瀉火藥;;
type;清熱解毒藥;;
type;清熱燥濕藥;;
type;清熱涼血藥;;
type;清虛熱藥;;
type;攻下藥;;
type;潤下藥;;
type;峻下藥;;
type;祛風除濕藥;;
type;芳香化濕藥;;
type;除濕利水藥;;
type;溫裡藥;;
type;理氣藥;;
type;消食藥;;
type;驅蟲藥;;
type;理血活血藥;;
type;理血止血藥;;
type;止咳化痰藥;;
type;止咳平喘藥;;
type;安神藥;;
type;平肝熄風藥;;
type;開竅藥;;
type;補氣藥;;
type;補陽藥;;
type;補血藥;;
type;補陰藥;;
type;收澀藥;;
type;湧吐藥;;
type;外用藥;;
